22.9773,80.12901
22.97859,80.26258
23.22037,80.60522
22.79361,80.47739
22.49938,80.2881
22.07365,80.15226
21.79886,80.29511
21.40604,80.32986
20.89523,80.29267
20.46138,80.33622
19.94166,80.62345
19.35398,80.37804
18.9896,80.17967
18.62019,80.09777
18.25247,79.88433
19.12033,79.75058
19.46039,79.77922
20.23315,79.8111
21.12822,79.80905
21.83578,79.80699
--,--
97.78566,78.86083
99.00087,78.90885
99.82307,78.98537
99.67947,79.4929
99.78826,79.78249
99.59521,79.84565
99.04932,79.89081
98.81646,80.01179
98.6958,80.01801
98.10614,79.79423
97.33165,79.67854
97.23304,79.69495
97.58607,79.89403
97.65638,79.97478
97.32052,79.98919
96.26325,79.91851
94.69708,79.88081
94.12731,79.71882
93.38259,79.46808
94.07068,79.43352
94.42749,79.37187
94.68627,79.12362
95.12483,78.99987
96.3317,78.96455
96.68228,78.90798
97.78566,78.86083
--,--
-90.35708,78.13451
-90.27359,78.18339
-89.98067,78.58801
-89.58536,78.43198
-89.13094,78.27534
-88.96777,78.29052
-88.79674,78.37935
-88.78557,78.48999
-88.9815,78.69776
-88.70913,78.8504
-88.11224,78.64243
-87.97385,78.64745
-87.89526,78.79359
-87.80843,78.88399
-87.47784,79.06911
-86.77995,79.19557
-85.79373,79.38372
-85.05304,79.27575
-86.13251,79.49005
-86.86861,79.43671
-87.27296,79.42
-87.57459,79.62521
-87.5546,80.02272
-87.51765,80.10557
-87.66065,80.24629
-87.94828,80.39487
-88.24399,80.47287
-88.44116,80.4248
-88.45357,80.23699
-88.41885,80.12468
-88.93818,80.16448
-89.1205,80.17004
-89.36006,80.38617
-89.50636,80.58347
-89.87627,80.65403
-90.27922,80.60702
--,--
-113.0784,78.3444
-111.03029,78.41546
-110.37703,78.37545
-109.80918,78.33621
-109.36678,78.36025
-109.75417,78.58343
-110.05481,78.68488
-110.37895,78.74559
-110.84109,78.80702
-111.52493,78.78477
-111.77352,78.73512
-112.10968,78.60996
-113.0784,78.3444
--,--
-90.27922,80.60702
-90.44055,80.5882
-90.74178,80.58122
-91.08436,80.67013
-91.37454,80.77551
-92.08637,81.17137
-92.45855,81.26333
-92.88095,81.29339
-93.49175,81.35422
-93.26165,81.13802
-93.32688,81.05587
-93.58931,81.03489
-94.09616,81.0747
-94.64056,80.99177
-95.11339,80.93983
-94.30691,80.57824
-94.37741,80.47826
-94.79079,80.4973
-95.13581,80.48662
-95.46286,80.42617
-95.63398,80.28709
-95.29505,80.12725
-94.73442,80.02883
-95.75467,79.93674
-96.63835,79.99053
-96.48565,79.82854
-95.81498,79.58872
-95.30839,79.33835
-95.02284,79.23831
-94.5654,79.24318
-94.30688,79.33714
-93.66081,79.33283
-93.17037,79.39847
-91.83878,79.37694
-90.77858,79.21754
-91.46445,79.20718
-91.84494,79.20679
-93.27581,79.11203
-94.13509,78.95451
-94.03342,78.84541
-92.04245,78.19697
-91.90667,78.23559
-91.66555,78.20844
-91.26815,78.21462
-90.70759,78.14894
-90.38631,78.1131
-90.35708,78.13451
--,--
21.12752,78.28895
21.19513,78.30957
21.84431,78.39629
21.92128,78.45388
21.94029,78.57367
21.82905,78.63398
21.59338,78.61654
21.21741,78.53914
20.65396,78.41862
20.90177,78.21715
21.12752,78.28895
--,--
-96.59376,77.91275
-96.32113,78.03297
-95.45963,78.05518
-95.13571,78.04656
-95.03064,78.18226
-95.03016,78.32556
-96.52719,78.5994
-97.32626,78.75069
-98.39451,78.73497
-98.50324,78.69212
-98.4833,78.5976
-97.93045,78.26328
-97.43839,78.04989
-97.05498,77.95636
-96.59376,77.91275
--,--
99.38962,77.99864
99.83725,78.01163
100.55788,78.05901
101.57327,78.18938
101.98263,78.20682
103.44186,78.26345
104.90259,78.3592
105.23839,78.45537
105.37408,78.58588
105.27861,78.65511
104.99623,78.76739
104.72488,78.80142
104.41519,78.90521
103.71047,79.10444
103.2186,79.03285
102.45121,78.77454
102.35114,78.80961
102.84172,79.27751
102.42155,79.32028
101.86974,79.32742
101.63881,79.2739
101.40122,79.1907
101.01724,79.02244
100.93869,78.94293
101.21363,78.85475
100.95222,78.69639
100.38342,78.65247
100.06738,78.51988
99.43616,78.06036
99.38962,77.99864
--,--
-99.71721,77.75684
-99.29264,77.81534
-99.07388,77.89961
-99.16369,78.08631
-99.44611,78.28244
-99.98169,78.5861
-100.23817,78.70322
-100.73445,78.82021
-101.67646,78.88978
-102.52213,78.9944
-103.18839,79.18927
-103.55883,79.35275
-104.63865,79.42643
-105.6669,79.37973
-105.71819,79.2087
-105.09548,79.12043
-104.58902,79.0844
-104.26186,79.04171
-103.4734,78.76221
-103.42373,78.64141
-103.45372,78.53458
-103.8063,78.50739
-104.48121,78.57011
-104.83451,78.58246
-104.98359,78.47917
-104.89527,78.38353
-104.40454,78.2716
-104.04205,78.2411
-103.33045,78.26977
-103.03406,78.28628
-102.48735,78.25282
-101.27512,78.20449
-100.98428,78.12552
-100.54276,77.85937
-100.25699,77.78293
-99.71721,77.75684
--,--
-114.0752,77.67963
-113.83332,77.77531
-113.64785,77.82559
-114.88193,78.1389
-115.25161,78.05574
-115.14605,77.95309
-114.4264,77.72656
-114.0752,77.67963
--,--
-101.90146,77.6823
-101.23078,77.73505
-100.93335,77.73121
-101.08506,77.82046
-101.64614,77.88826
-101.86727,77.84609
-102.35267,77.87814
-102.45777,77.7997
-102.29824,77.70456
-101.90146,77.6823
--,--
-109.74573,77.93196
-110.50299,77.64263
-110.76889,77.52039
-111.68649,77.5203
-112.15876,77.48994
-112.73672,77.48182
-112.87944,77.49939
-113.01776,77.69171
-113.03035,77.87153
-112.76281,78.05197
-112.32414,78.0169
-111.15976,78.03981
-110.9135,78.03497
-109.74573,77.93196
--,--
-95.21481,77.41798
-94.43586,77.51286
-93.731,77.49689
-93.28214,77.485
-93.24191,77.51859
-93.25509,77.67692
-93.81619,77.75739
-94.73604,77.75989
-95.11454,77.73978
-95.57821,77.74191
-95.90477,77.77533
-96.23752,77.69596
-96.04408,77.59366
-95.58468,77.45401
-95.21481,77.41798
--,--
-90.02569,77.19561
-89.77543,77.22555
-89.70328,77.26625
-89.69243,77.34158
-89.9209,77.46188
-90.10528,77.51691
-90.12968,77.51842
--,--
-90.12968,77.51842
-91.06711,77.5765
-91.19431,77.50819
-91.16822,77.43412
-91.03061,77.31881
-90.62,77.19513
-90.23123,77.17104
-90.02569,77.19561
--,--
21.03443,77.50617
21.20037,77.64709
21.33147,77.8596
21.37363,78.08797
22.51087,78.17333
22.84901,78.23073
23.13046,78.22137
23.38467,78.00235
23.74562,77.92175
24.34238,77.89149
23.94592,77.68703
23.46358,77.55273
22.79814,77.41196
22.47277,77.30193
22.35976,77.34113
22.58601,77.62328
22.51209,77.73501
22.01261,77.63485
21.4124,77.49538
21.03443,77.50617
--,--
-104.8128,77.16689
-104.37748,77.20323
-104.85145,77.45191
-105.10087,77.55706
-105.74811,77.69397
-106.03874,77.72583
-105.45514,77.40039
-105.19494,77.25461
-104.8128,77.16689
--,--
96.01669,76.78572
96.27748,76.92286
96.40042,77.03339
96.39185,77.10047
96.18665,77.13995
95.98149,77.07018
95.74659,76.95814
95.90109,76.82609
96.01669,76.78572
--,--
-89.84206,76.54771
-89.71715,76.58312
-89.6771,76.67894
-89.90814,76.78087
--,--
-114.16985,76.74949
-113.70879,76.73236
-113.68691,76.79701
-113.96042,76.92752
-114.41447,76.95899
-114.59816,76.86681
-114.63889,76.76166
-114.16985,76.74949
--,--
-89.90814,76.78087
-90.13302,76.88007
-90.47548,76.83652
-90.28981,76.64905
-89.96587,76.53478
-89.84206,76.54771
--,--
13.1997,79.81146
13.20033,79.50873
13.31256,79.45454
14.07198,79.38086
14.17556,79.55123
14.24299,79.73795
14.50981,79.79617
14.74658,79.81299
15.15499,79.60272
15.68212,79.25141
16.03793,79.14327
16.29587,79.24092
16.19986,79.37547
15.99715,79.5376
15.85609,79.75427
15.85128,79.84726
16.28199,80.02168
16.72421,79.97585
16.93144,79.89813
17.50112,79.89041
17.75466,79.81271
17.71385,79.62326
17.63436,79.48852
17.67924,79.41655
17.92453,79.36213
18.26547,79.5141
18.47102,79.55909
18.77434,79.37959
19.0769,79.23063
19.41465,79.16811
19.82005,79.12664
20.54302,78.94825
20.76231,78.84511
20.22194,78.69716
19.35801,78.57916
19.03169,78.44688
18.68063,77.92987
18.26083,77.53021
17.68855,77.4787
17.33798,77.23794
17.12623,76.97221
17.10884,76.80117
16.75272,76.70821
16.50318,76.71737
15.79145,76.88145
14.95126,77.11501
14.34446,77.37487
14.64181,77.53838
15.3456,77.55387
16.15106,77.61251
16.57991,77.78509
16.28971,77.89903
15.46905,77.84012
14.76381,77.7897
14.00181,77.77424
13.78232,78.01011
14.21395,78.03523
14.83271,78.12985
15.80279,78.26765
16.5035,78.46812
15.37295,78.65638
14.98046,78.79016
14.71424,78.72882
14.24088,78.43863
13.75687,78.30796
13.50314,78.28229
12.9495,78.36275
12.79977,78.4423
12.33208,78.61107
11.97238,78.71807
11.6634,78.90506
12.43174,79.08109
12.07113,79.34111
11.45622,79.19957
11.24746,79.23583
10.84131,79.57756
11.23067,79.72666
11.46272,79.73514
11.95211,79.78533
12.40325,79.76921
12.66563,79.79433
13.1997,79.81146
--,--
-93.56355,76.28917
-94.21223,76.31834
-95.38665,76.41379
-95.60533,76.37857
-95.76189,76.42247
-96.18913,76.64753
-96.74345,76.84647
-96.66698,76.93982
-95.4278,77.05736
-94.6711,76.94581
-93.93866,76.94349
-93.85408,76.94456
-93.31526,76.75876
-93.43614,76.60419
-93.44106,76.41384
-93.56355,76.28917
--,--
-89.81688,76.27728
-89.34745,76.15047
-89.66696,76.11132
-89.80875,76.12396
--,--
-90.26845,81.93921
-88.70886,81.99641
-88.14194,82.05118
-87.52563,82.06326
-86.75668,81.91537
-86.57822,81.95838
-86.3997,82.13019
-85.81493,82.26102
-85.02545,82.3061
-84.13971,82.21067
-83.80523,82.21143
-82.65819,82.16251
-81.5213,82.04864
-80.85125,82.00653
-80.1432,81.93138
-79.93815,82.00253
-80.64771,82.19212
-81.37974,82.33476
-81.74197,82.50975
-81.61033,82.61994
-80.99925,82.6875
-80.50505,82.79949
-79.86287,82.84545
-78.79352,82.9373
-78.01218,82.89194
-77.10002,82.81547
-76.6274,82.70023
-76.07081,82.49941
-75.90477,82.47982
-75.77433,82.64584
-76.22225,82.87188
-76.60678,83.00123
-76.30857,83.13306
-75.66428,83.07657
-74.83309,83.00245
-74.05674,82.97955
-73.28955,82.779
-73.11196,82.77037
-73.08203,82.85931
-73.20814,83.10608
-72.37672,83.11608
-71.7221,83.10024
-71.33927,82.96948
-70.95702,82.8058
-70.67076,82.80121
-70.68223,82.92607
-70.86441,83.1585
-70.38065,83.19302
-68.68702,83.00476
-67.34465,82.82891
-66.53778,82.88891
-65.22188,82.89128
-64.77454,82.86527
-64.381,82.79003
-64.32595,82.79079
-63.65601,82.73575
-63.08,82.61527
-62.70513,82.55653
-61.94498,82.53523
-61.1654,82.30746
-61.35162,82.1478
-61.95325,82.09498
-62.5406,81.93798
-63.4265,81.86107
-63.88676,81.88887
-64.91566,81.97877
-65.99657,81.99276
-66.37078,81.93196
-67.27474,81.8688
-67.55535,81.65945
-67.21121,81.48436
-66.85887,81.45756
-66.38148,81.47098
-65.5865,81.58562
-65.2138,81.57007
-64.8528,81.36226
-64.93116,81.31185
-65.51009,81.25726
-66.15138,81.17367
-66.69781,81.04751
-67.67445,80.82652
-68.28604,80.73423
-68.84054,80.58067
-69.271,80.45651
-70.31462,80.47338
-70.01945,80.05525
-70.2287,79.97096
-71.2976,79.77968
-71.6539,79.79234
-72.38973,79.82001
-73.06528,79.9329
-74.18249,79.99802
-74.48672,79.84879
-73.28299,79.53957
-73.58928,79.47606
-74.03753,79.49174
-74.63859,79.47979
-75.13339,79.46839
-76.3296,79.56095
-77.26017,79.52947
-77.31965,79.23279
-76.7376,79.28181
-76.24375,79.27534
-75.17174,79.14712
-74.91303,79.07732
-74.85445,78.77664
-75.00664,78.68772
-75.48369,78.63249
-75.71944,78.31542
-76.21661,78.3042
-76.42443,78.32942
-76.60989,78.24979
-76.47129,78.13631
-76.11852,78.02552
-76.26978,77.96387
-77.01745,77.92544
-77.41927,77.94084
-78.18873,78.02097
-78.35855,77.99152
-78.18321,77.63284
-78.21285,77.53074
-78.48173,77.40584
-78.82761,77.33035
-79.50087,77.37556
-80.40521,77.41794
-81.03448,77.51732
-81.48565,77.47609
-82.04075,77.23848
-81.58689,77.19106
-81.42437,77.16689
-80.47031,77.12376
-79.69139,77.07125
-79.01391,76.99987
-78.12422,76.99308
-77.83901,76.83831
-77.81795,76.67748
-78.22642,76.50279
-79.41697,76.3787
-79.82819,76.32625
-80.29647,76.22386
-80.77873,76.18722
-80.97792,76.30975
-81.3274,76.58962
-81.54381,76.57063
-81.79036,76.56797
-82.42232,76.70761
-82.40761,76.63188
-82.20829,76.40493
-82.92662,76.41505
-83.6641,76.47585
-84.10287,76.62036
-84.62389,76.83331
-84.81125,76.80833
-84.52858,76.4864
-84.63993,76.41089
-85.03625,76.35297
-85.71198,76.43327
-86.69505,76.45756
-87.1651,76.48426
-87.8302,76.65464
-88.13952,76.71012
-88.2813,76.50036
-88.58301,76.4264
-89.47213,76.55841
-89.3744,76.80442
-89.27551,76.90126
-88.55455,76.98799
-88.25686,77.10584
-87.77231,77.2033
-87.20158,77.19524
-86.95816,77.27791
-87.4995,77.43612
-88.11624,77.64888
-88.10391,77.71022
-87.90947,77.76889
-87.20532,77.80324
-86.2513,77.83135
-86.01857,77.70179
-85.66266,77.43347
-85.00162,77.28538
-84.48269,77.24062
-83.70036,77.24565
-83.3225,77.30349
-83.26404,77.42854
-82.99456,77.56994
-84.43736,77.57507
-84.91365,77.65729
-84.92115,78.05611
-84.808,78.12825
-85.71846,78.19146
-86.66885,78.25742
-86.88419,78.23179
-87.34671,78.12659
-87.22559,78.49567
-86.66916,78.78192
-85.91813,78.88211
-84.82179,78.90863
-84.2813,78.8891
-83.67071,78.85104
-82.77443,78.70183
-82.17753,78.64554
-81.95538,78.71881
-81.44747,78.73596
-82.94491,79.11824
-83.7152,79.26835
-85.54151,79.85908
-85.68721,79.74814
-86.5517,80.14923
-86.53012,80.27284
-86.38815,80.3199
-85.54659,80.26867
-84.63547,80.26463
-83.66635,80.23186
-82.87917,80.05854
-81.59943,79.70161
-80.9313,79.71973
-80.52849,79.67535
-81.22295,79.92416
-82.2052,80.07023
-81.6699,80.39413
-80.99249,80.53476
-80.16592,80.54071
-79.53511,80.62187
-78.71014,80.62636
-78.21604,80.66813
-77.56118,80.69329
-78.38683,80.90569
-78.97547,80.99023
-80.01767,81.00657
-80.59819,80.90133
-81.21321,80.83571
-81.88344,80.75114
-82.57289,80.73483
-82.84932,80.70697
-83.60761,80.90483
-83.70345,80.85648
-83.95427,80.78947
-84.98861,80.80375
-85.69861,80.64436
-85.49555,80.99518
-85.05234,81.12229
-85.03181,81.20768
-85.28477,81.30534
-85.89778,81.35464
-86.51947,81.34023
-88.39759,81.09774
-89.31259,80.80932
-89.49364,80.84951
-89.74562,80.94483
-89.5675,81.00165
-89.26438,81.01756
-89.31472,81.15051
-89.62732,81.33194
-90.17297,81.35724
-90.26987,81.35887
--,--
-103.43069,76.05342
-102.96525,76.11901
-102.64106,76.15064
-103.97003,76.53338
-104.51959,76.58114
-103.9101,76.12783
-103.43069,76.05342
--,--
-120.44042,75.83363
-120.05264,75.87562
-119.69329,76.03336
-119.56684,76.18508
-119.28715,76.25729
-119.00192,76.51275
-118.73037,76.65838
-118.64562,76.7664
-118.45799,76.78607
-118.11505,76.74783
-117.6805,76.38822
-117.2043,76.40458
-116.78293,76.68173
-116.36318,76.74031
-116.10037,76.69396
-116.21615,76.93799
-116.27938,77.03823
-116.18113,77.14673
-115.7863,77.25349
-115.42477,77.31024
-116.66251,77.52687
-117.11703,77.48063
-117.49922,77.33213
-118.23959,77.32766
-119.34995,77.23158
-119.90974,77.18348
-120.37973,77.06207
-120.61077,76.8893
-120.92503,76.79935
-121.29211,76.68987
-121.71018,76.48673
-122.04542,76.41551
-122.26286,76.34654
-122.75761,76.29093
-122.85104,76.15976
-122.71567,76.00673
-122.36404,75.91324
-121.7427,75.96723
-121.47188,76.06128
-121.31615,76.09088
-121.11199,76.05736
-120.67769,75.89551
-120.44042,75.83363
--,--
-89.82516,75.82795
-90.35335,75.88721
-90.95637,75.98866
-90.766,76.15699
-90.30014,76.16671
-89.80875,76.12396
--,--
-118.93537,75.58133
-118.57664,75.61468
-118.39538,75.59956
-118.1207,75.77768
-117.73789,75.93995
-118.83798,75.89324
-118.93537,75.58133
--,--
81.46032,75.2051
81.84618,75.20564
82.07313,75.29642
81.95121,75.45285
81.79981,75.4609
81.54553,75.31214
81.46032,75.2051
--,--
-104.71502,75.07366
-104.35366,75.02473
-104.12372,75.06072
-103.69121,75.12651
-103.6014,75.14981
-103.73701,75.2934
-103.8539,75.35428
-104.10415,75.42568
-104.41692,75.41191
-104.62868,75.35404
-104.71502,75.07366
--,--
-100.01984,75.03879
-100.4715,75.18279
-100.5674,75.33343
-100.16547,75.43404
-99.94952,75.45137
-99.88886,75.50674
-100.06051,75.65033
-100.7654,75.61446
-101.71759,75.55732
-102.13823,75.53966
-102.2874,75.51673
-102.6861,75.60936
-102.62258,75.77324
-102.33119,75.77629
-102.08382,75.89265
-101.81805,75.91833
-102.02057,76.21076
-101.93801,76.32902
-101.8748,76.43851
-101.67329,76.42704
-101.30934,76.3139
-100.35369,76.01702
-100.11317,75.95842
-99.90465,76.00453
-99.92027,76.12499
-100.45015,76.30739
-100.67696,76.34826
-100.9169,76.4917
-100.64164,76.55926
-100.04159,76.63694
-99.61355,76.6107
-99.26477,76.49434
-99.0758,76.41863
-98.97385,76.41172
-98.85607,76.61038
-98.5978,76.66865
-98.22669,76.6191
-97.86745,76.54476
-97.71099,76.4699
-97.55051,76.10455
-97.57059,75.81089
-97.68421,75.69981
-98.09635,75.54756
-98.10461,75.38033
-97.9202,75.08157
-98.11966,75.00451
-98.97646,75.00938
-99.36566,74.98501
-100.01984,75.03879
--,--
-18.84017,74.94914
-18.24904,74.97889
-17.63437,74.98908
-18.22174,75.24506
-18.42741,75.2999
-18.9165,75.32412
-18.99672,75.16277
-18.84017,74.94914
--,--
-94.20108,74.60501
-94.74893,74.72519
-95.49714,74.85598
-96.03063,75.02313
-96.23147,75.15402
-96.08787,75.25895
-95.70159,75.35533
-95.3246,75.51544
-94.98877,75.5642
-94.32185,75.50118
-93.77042,75.20191
-93.55613,74.97671
-93.48289,74.76298
-93.5256,74.66184
-93.8993,74.5929
-94.20108,74.60501
--,--
149.46594,74.72866
149.89165,74.7275
150.75589,74.81443
151.19369,75.09072
151.23496,75.16491
150.88829,75.1328
150.43353,75.07626
150.29234,75.11787
150.37235,75.31607
150.16875,75.37462
149.66662,75.34278
148.95853,75.26185
148.62242,75.18838
148.41182,75.21372
148.51147,75.38729
148.4458,75.45384
147.92178,75.42205
147.43728,75.35698
147.13378,75.39095
146.86065,75.51617
146.37978,75.3184
146.37805,75.21911
146.8863,75.15166
147.18309,75.10961
147.79964,74.95234
148.49743,74.79614
149.46594,74.72866
--,--
-90.02393,74.62335
-90.278,74.70093
-90.90342,74.95539
-91.28715,74.67692
-91.90482,74.64811
-92.24699,74.92168
-92.46343,75.21786
-92.10537,75.50299
-92.04008,75.71157
-92.13648,75.87923
-92.6546,76.2045
-92.89109,76.36573
-92.88215,76.54191
-92.60444,76.59059
-92.06654,76.60538
-90.96381,76.57451
-90.54212,76.48581
-89.92158,76.30592
-89.81688,76.27728
--,--
142.9019,75.81358
142.8681,75.92686
142.62108,75.94266
142.19299,75.94969
142.08075,76.04855
141.73757,76.10549
141.42722,76.04667
141.09999,75.91357
140.82288,75.73153
140.4154,75.63996
140.19848,75.72152
139.97332,75.86085
139.39955,76.06571
139.02468,76.1806
138.72573,76.18802
138.12041,76.07031
137.7468,75.95348
137.29175,75.54897
137.17249,75.36855
137.17774,75.25429
137.76726,75.20705
138.08314,75.06147
138.23983,75.00567
138.48616,74.83808
138.78836,74.75892
139.02689,74.66373
139.35463,74.76051
139.83775,74.97812
140.03047,75.02677
140.3629,74.97958
140.78843,74.94669
141.06641,74.97035
141.70654,74.97677
142.37847,75.03191
142.38544,75.27104
142.27813,75.4536
142.9019,75.81358
--,--
-89.82516,75.82795
-89.80049,75.82518
-89.60573,75.81824
-89.58611,75.82526
-89.36546,75.61754
-89.05083,75.42553
-88.79015,75.38111
-88.7036,75.41239
-88.69517,75.55077
-88.55054,75.57502
-88.01057,75.57352
-87.57872,75.6644
-87.20881,75.61954
-86.8068,75.51595
-86.48798,75.40273
-86.01593,75.38516
-85.6352,75.60306
-85.16436,75.69321
-84.33642,75.74101
-83.3923,75.84683
-82.67408,75.8204
-81.57822,75.82089
-81.41404,75.80652
-81.08656,75.67009
-80.70235,75.56777
-80.09216,75.51
-79.82854,75.45549
-79.74413,75.44001
-79.58617,75.36785
-79.50675,75.254
-79.69248,75.18637
-80.51341,74.99507
-80.58567,74.8806
-80.39127,74.58525
-81.50444,74.53844
-81.76334,74.52688
-82.05181,74.48287
-82.37704,74.5038
-82.71207,74.57619
-82.87013,74.63254
-82.96045,74.93065
-83.28746,75.02897
-83.44268,74.97171
-83.4501,74.64888
-83.67419,74.5927
-83.97462,74.61695
-84.38595,74.56937
-84.74217,74.57832
-84.98377,74.57893
-85.54219,74.69082
-85.82712,74.77697
-86.06638,74.7813
-86.17275,74.58147
-87.07231,74.53141
-87.49201,74.5006
-88.16262,74.53758
-88.33815,74.65116
-88.41794,74.95455
-88.92827,74.90609
-89.08427,74.82877
-89.20998,74.68755
-89.60054,74.60591
-90.02155,74.62784
-90.02393,74.62335
--,--
-115.32918,75.70447
-116.3122,75.8627
-116.3357,76.15069
-116.1328,76.1904
-115.87756,76.28251
-115.49838,76.3519
-115.11064,76.43814
-114.60821,76.5009
-114.34488,76.40424
-114.00101,76.21155
-113.6605,76.11089
-112.8501,76.16932
-112.53083,76.08662
-111.71127,75.70899
-111.19516,75.52816
-110.80876,75.50296
-110.39162,75.51625
-109.78259,75.46204
-109.52639,75.46355
-109.03807,75.52454
-108.99053,75.67543
-109.25699,75.96105
-109.72824,76.16462
-110.40479,76.35165
-109.91458,76.50925
-109.65826,76.68951
-109.36538,76.76468
-108.79453,76.82532
-108.58413,76.74067
-108.27581,76.40195
-108.29499,76.19259
-108.09421,75.86325
-107.85736,75.80895
-107.47266,75.80092
-106.65737,75.67303
-106.83423,75.85297
-106.77376,75.97328
-106.57576,76.02173
-105.85799,75.97264
-105.41349,75.83682
-105.53923,75.64992
-105.50844,75.4288
-105.66334,75.21732
-105.92282,75.08397
-106.27142,75.02067
-106.63533,75.00576
-107.4157,74.93292
-107.92223,74.93262
-108.6891,74.96306
-108.96362,74.96327
-109.46784,74.84939
-109.97849,74.78307
-110.32096,74.71801
-110.76126,74.62536
-111.49434,74.52943
-112.10752,74.44171
-113.05964,74.44431
-113.41973,74.46924
-114.12886,74.5785
-114.29305,74.73199
-113.97796,74.78924
-113.386,74.81283
-113.02369,74.87855
-112.60891,74.91517
-112.04213,74.94629
-111.74125,74.94297
-111.22641,75.00602
-110.99559,75.23383
-112.29813,75.26615
-112.76745,75.30591
-113.54625,75.19184
-114.36055,75.13294
-114.9471,75.09985
-115.30481,75.0452
-116.08503,75.19724
-116.29585,75.11005
-116.70033,75.06754
-117.1478,75.12077
-117.55423,75.27127
-117.52658,75.32658
-117.13504,75.52886
-116.68932,75.5825
-115.75875,75.6159
-115.32918,75.70447
--,--
85.71096,74.49618
85.92941,74.5365
86.01261,74.55265
86.18247,74.64945
86.17273,74.7383
85.92642,74.74631
85.53475,74.54448
85.71096,74.49618
--,--
112.39428,74.1355
112.64174,74.13917
112.89541,74.11971
113.35034,74.32232
113.4294,74.41922
113.30382,74.46693
112.50133,74.5356
112.23877,74.51015
111.99941,74.34976
112.02374,74.25652
112.39428,74.1355
